window_start,market,entry_ts,side,prob_at_entry,prob_favorite,entry_price,remaining_s,spread,spread_pct,bid_depth,ask_depth,total_depth,imbalance,latency_ms,outcome,won,pnl
2026-02-05T17:30:00,SOL15m,2026-02-05T17:41:23.323000,UP,0.9500,0.9500,0.9500,216.7,0.0200,2.11,11399,10454,21853,0.0432,187,UP,YES,+0.0500
2026-02-05T17:45:00,SOL15m,2026-02-05T17:56:00.543000,DOWN,0.0350,0.9650,0.9650,239.5,0.0100,1.04,5614,8385,13999,-0.1979,188,DOWN,YES,+0.0350
2026-02-05T18:00:00,SOL15m,2026-02-05T18:11:16.870000,UP,0.9700,0.9700,0.9700,223.1,0.0200,2.06,10830,8402,19232,0.1262,358,UP,YES,+0.0300
2026-02-05T18:15:00,SOL15m,2026-02-05T18:29:05.849000,UP,0.9550,0.9550,0.9550,54.2,0.0100,1.05,7077,3941,11018,0.2846,187,UP,YES,+0.0450
2026-02-05T18:30:00,SOL15m,2026-02-05T18:43:34.709000,DOWN,0.0500,0.9500,0.9500,85.3,0.0200,2.11,3788,6034,9822,-0.2287,199,DOWN,YES,+0.0500
2026-02-05T18:45:00,SOL15m,2026-02-05T18:56:34.351000,DOWN,0.0350,0.9650,0.9650,205.6,0.0100,1.04,5866,7237,13104,-0.1046,202,DOWN,YES,+0.0350
2026-02-05T19:00:00,SOL15m,2026-02-05T19:12:52.499000,UP,0.9650,0.9650,0.9650,127.5,0.0100,1.04,7603,7000,14603,0.0412,158,UP,YES,+0.0350
2026-02-05T19:15:00,SOL15m,2026-02-05T19:26:00.515000,DOWN,0.0100,0.9900,0.9900,239.5,0.0000,0.00,0,9517,9517,-1.0000,210,UP,NO,-0.9900
2026-02-05T20:00:00,SOL15m,2026-02-05T20:11:00.784000,UP,0.9850,0.9850,0.9850,239.2,0.0100,1.02,8234,1858,10092,0.6318,338,UP,YES,+0.0150
2026-02-05T20:15:00,SOL15m,2026-02-05T20:26:00.529000,DOWN,0.0150,0.9850,0.9850,239.5,0.0100,1.02,1823,5863,7686,-0.5256,259,DOWN,YES,+0.0150
2026-02-05T20:30:00,SOL15m,2026-02-05T20:41:00.386000,DOWN,0.0135,0.9865,0.9865,239.6,0.0070,0.71,3156,6667,9823,-0.3574,185,DOWN,YES,+0.0135
2026-02-05T20:45:00,SOL15m,2026-02-05T20:56:19.274000,DOWN,0.0450,0.9550,0.9550,220.7,0.0100,1.05,4240,7550,11790,-0.2807,196,DOWN,YES,+0.0450
2026-02-05T21:00:00,SOL15m,2026-02-05T21:11:08.367000,DOWN,0.0075,0.9925,0.9925,231.6,0.0050,0.50,1255,4823,6078,-0.5870,197,DOWN,YES,+0.0075
2026-02-05T21:15:00,SOL15m,2026-02-05T21:29:02.798000,DOWN,0.0500,0.9500,0.9500,57.2,0.0200,2.11,3927,4277,8204,-0.0427,208,DOWN,YES,+0.0500
2026-02-05T21:30:00,SOL15m,2026-02-05T21:41:00.432000,UP,0.9940,0.9940,0.9940,239.6,0.0080,0.80,5583,1360,6944,0.6082,176,UP,YES,+0.0060
2026-02-05T21:45:00,SOL15m,2026-02-05T21:58:54.996000,UP,0.9650,0.9650,0.9650,65.0,0.0100,1.04,4745,2986,7731,0.2275,207,UP,YES,+0.0350
2026-02-05T22:00:00,SOL15m,2026-02-05T22:11:00.811000,UP,0.9750,0.9750,0.9750,239.2,0.0100,1.03,5801,4414,10215,0.1358,193,UP,YES,+0.0250
2026-02-05T22:15:00,SOL15m,2026-02-05T22:27:12.336000,UP,0.9550,0.9550,0.9550,167.7,0.0100,1.05,6042,5182,11223,0.0766,193,UP,YES,+0.0450
2026-02-05T22:30:00,SOL15m,2026-02-05T22:41:33.976000,UP,0.9550,0.9550,0.9550,206.0,0.0100,1.05,7006,6587,13593,0.0308,273,UP,YES,+0.0450
2026-02-05T22:45:00,SOL15m,2026-02-05T22:56:00.429000,UP,0.9850,0.9850,0.9850,239.6,0.0100,1.02,7816,2585,10400,0.5030,196,UP,YES,+0.0150
2026-02-05T23:00:00,SOL15m,2026-02-05T23:12:00.821000,DOWN,0.0350,0.9650,0.9650,179.2,0.0100,1.04,3488,6266,9754,-0.2848,164,DOWN,YES,+0.0350
2026-02-05T23:15:00,SOL15m,2026-02-05T23:26:01.550000,DOWN,0.0500,0.9500,0.9500,238.5,0.0200,2.11,5962,7080,13042,-0.0857,194,DOWN,YES,+0.0500
2026-02-05T23:30:00,SOL15m,2026-02-05T23:41:01.523000,UP,0.9550,0.9550,0.9550,238.5,0.0100,1.05,7401,7358,14759,0.0029,171,UP,YES,+0.0450
2026-02-05T23:45:00,SOL15m,2026-02-05T23:56:00.602000,DOWN,0.0150,0.9850,0.9850,239.4,0.0100,1.02,3076,7910,10986,-0.4400,160,DOWN,YES,+0.0150
2026-02-06T00:00:00,SOL15m,2026-02-06T00:13:24.748000,DOWN,0.0500,0.9500,0.9500,95.3,0.0200,2.11,5185,7202,12386,-0.1628,170,DOWN,YES,+0.0500
2026-02-06T00:15:00,SOL15m,2026-02-06T00:28:44.900000,UP,0.9550,0.9550,0.9550,75.1,0.0100,1.05,5698,3907,9604,0.1865,167,UP,YES,+0.0450
2026-02-06T00:30:00,SOL15m,2026-02-06T00:43:07.890000,DOWN,0.0500,0.9500,0.9500,112.1,0.0200,2.11,5342,7190,12532,-0.1475,207,DOWN,YES,+0.0500
2026-02-06T00:45:00,SOL15m,2026-02-06T00:56:43.078000,UP,0.9550,0.9550,0.9550,196.9,0.0100,1.05,6048,5957,12004,0.0076,168,UP,YES,+0.0450
2026-02-06T01:15:00,SOL15m,2026-02-06T01:26:02.912000,UP,0.9550,0.9550,0.9550,237.1,0.0100,1.05,7107,6616,13723,0.0358,164,UP,YES,+0.0450
2026-02-06T01:30:00,SOL15m,2026-02-06T01:41:00.212000,DOWN,0.0350,0.9650,0.9650,239.8,0.0100,1.04,4246,7836,12082,-0.2972,211,DOWN,YES,+0.0350
2026-02-06T01:45:00,SOL15m,2026-02-06T01:56:57.938000,UP,0.9550,0.9550,0.9550,182.1,0.0100,1.05,7013,6769,13782,0.0177,254,UP,YES,+0.0450
2026-02-06T02:00:00,SOL15m,2026-02-06T02:11:00.037000,UP,0.9550,0.9550,0.9550,240.0,0.0100,1.05,9343,6834,16177,0.1551,214,UP,YES,+0.0450
2026-02-06T02:15:00,SOL15m,2026-02-06T02:26:06.532000,DOWN,0.0450,0.9550,0.9550,233.5,0.0100,1.05,7084,10327,17410,-0.1863,247,DOWN,YES,+0.0450
2026-02-06T02:30:00,SOL15m,2026-02-06T02:41:00.149000,UP,0.9900,0.9900,0.9900,239.9,0.0020,0.20,7541,5713,13254,0.1379,208,UP,YES,+0.0100
2026-02-06T02:45:00,SOL15m,2026-02-06T02:56:00.865000,UP,0.9820,0.9820,0.9820,239.1,0.0140,1.43,6030,1927,7957,0.5157,167,UP,YES,+0.0180
2026-02-06T03:00:00,SOL15m,2026-02-06T03:14:29.286000,DOWN,0.0450,0.9550,0.9550,30.7,0.0100,1.05,3057,6609,9666,-0.3676,154,DOWN,YES,+0.0450
2026-02-06T03:15:00,SOL15m,2026-02-06T03:26:00.432000,DOWN,0.0250,0.9750,0.9750,239.6,0.0100,1.03,4275,10851,15126,-0.4347,154,DOWN,YES,+0.0250
2026-02-06T03:30:00,SOL15m,2026-02-06T03:41:00.840000,DOWN,0.0400,0.9600,0.9600,239.2,0.0200,2.08,6255,12844,19099,-0.3450,160,DOWN,YES,+0.0400
2026-02-06T03:45:00,SOL15m,2026-02-06T03:59:10.579000,DOWN,0.0450,0.9550,0.9550,49.4,0.0100,1.05,2218,11925,14142,-0.6864,155,DOWN,YES,+0.0450
2026-02-06T04:00:00,SOL15m,2026-02-06T04:11:00.091000,DOWN,0.0250,0.9750,0.9750,239.9,0.0100,1.03,3027,11671,14697,-0.5882,156,DOWN,YES,+0.0250
2026-02-06T04:30:00,SOL15m,2026-02-06T04:41:00.906000,UP,0.9650,0.9650,0.9650,239.1,0.0100,1.04,12245,5064,17309,0.4149,158,UP,YES,+0.0350
2026-02-06T04:45:00,SOL15m,2026-02-06T04:56:07.471000,DOWN,0.0450,0.9550,0.9550,232.5,0.0100,1.05,11146,11816,22962,-0.0292,163,DOWN,YES,+0.0450
2026-02-06T05:00:00,SOL15m,2026-02-06T05:11:42.718000,UP,0.9500,0.9500,0.9500,197.3,0.0200,2.11,10829,7542,18371,0.1789,154,UP,YES,+0.0500
2026-02-06T05:15:00,SOL15m,2026-02-06T05:27:28.558000,DOWN,0.0450,0.9550,0.9550,151.4,0.0100,1.05,8036,11992,20029,-0.1975,159,DOWN,YES,+0.0450
2026-02-06T05:30:00,SOL15m,2026-02-06T05:42:56.544000,DOWN,0.0450,0.9550,0.9550,123.5,0.0100,1.05,4621,11394,16015,-0.4229,164,DOWN,YES,+0.0450
2026-02-06T05:45:00,SOL15m,2026-02-06T05:59:19.248000,UP,0.9550,0.9550,0.9550,40.8,0.0100,1.05,6536,3414,9951,0.3137,154,UP,YES,+0.0450
2026-02-06T06:00:00,SOL15m,2026-02-06T06:13:38.411000,UP,0.9550,0.9550,0.9550,81.6,0.0100,1.05,11568,4446,16014,0.4447,163,UP,YES,+0.0450
2026-02-06T06:15:00,SOL15m,2026-02-06T06:26:00.833000,UP,0.9600,0.9600,0.9600,239.2,0.0200,2.08,12053,6884,18936,0.2729,156,UP,YES,+0.0400
2026-02-06T06:30:00,SOL15m,2026-02-06T06:41:00.962000,UP,0.9650,0.9650,0.9650,239.0,0.0100,1.04,11252,6276,17528,0.2839,231,UP,YES,+0.0350
2026-02-06T06:45:00,SOL15m,2026-02-06T06:56:08.189000,UP,0.9550,0.9550,0.9550,231.8,0.0100,1.05,10599,10501,21100,0.0046,229,UP,YES,+0.0450
2026-02-06T07:00:00,SOL15m,2026-02-06T07:11:57.376000,DOWN,0.0450,0.9550,0.9550,182.6,0.0100,1.05,9343,11482,20825,-0.1027,182,DOWN,YES,+0.0450
2026-02-06T07:15:00,SOL15m,2026-02-06T07:26:09.832000,UP,0.9650,0.9650,0.9650,230.2,0.0100,1.04,10804,10383,21188,0.0199,157,UP,YES,+0.0350
2026-02-06T07:30:00,SOL15m,2026-02-06T07:41:09.947000,DOWN,0.0500,0.9500,0.9500,230.1,0.0200,2.11,8244,9433,17677,-0.0672,243,DOWN,YES,+0.0500
2026-02-06T07:45:00,SOL15m,2026-02-06T07:56:00.998000,DOWN,0.0350,0.9650,0.9650,239.0,0.0100,1.04,5748,10140,15888,-0.2764,224,DOWN,YES,+0.0350
2026-02-06T08:00:00,SOL15m,2026-02-06T08:14:05.816000,UP,0.9650,0.9650,0.9650,54.2,0.0100,1.04,7486,2834,10320,0.4508,191,UP,YES,+0.0350
2026-02-06T08:30:00,SOL15m,2026-02-06T08:41:00.194000,UP,0.9650,0.9650,0.9650,239.8,0.0100,1.04,7982,4141,12123,0.3169,195,UP,YES,+0.0350
2026-02-06T09:00:00,SOL15m,2026-02-06T09:11:48.572000,DOWN,0.0450,0.9550,0.9550,191.4,0.0100,1.05,8701,9799,18500,-0.0594,187,DOWN,YES,+0.0450
2026-02-06T09:15:00,SOL15m,2026-02-06T09:26:00.207000,UP,0.9750,0.9750,0.9750,239.8,0.0100,1.03,6345,2927,9272,0.3687,193,UP,YES,+0.0250
2026-02-06T09:30:00,SOL15m,2026-02-06T09:44:08.816000,DOWN,0.0400,0.9600,0.9600,51.2,0.0200,2.08,4680,5244,9924,-0.0569,187,DOWN,YES,+0.0400
2026-02-06T09:45:00,SOL15m,2026-02-06T09:56:25.854000,UP,0.9550,0.9550,0.9550,214.1,0.0100,1.05,10683,9056,19739,0.0825,188,UP,YES,+0.0450
2026-02-06T10:00:00,SOL15m,2026-02-06T10:11:30.053000,UP,0.9550,0.9550,0.9550,209.9,0.0100,1.05,6538,6038,12576,0.0397,179,UP,YES,+0.0450
2026-02-06T10:15:00,SOL15m,2026-02-06T10:28:30.684000,DOWN,0.0450,0.9550,0.9550,89.3,0.0100,1.05,4896,9453,14349,-0.3176,189,DOWN,YES,+0.0450
2026-02-06T10:30:00,SOL15m,2026-02-06T10:41:23.081000,UP,0.9650,0.9650,0.9650,216.9,0.0100,1.04,10260,4588,14848,0.3820,184,UP,YES,+0.0350
2026-02-06T10:45:00,SOL15m,2026-02-06T10:58:20.812000,DOWN,0.0350,0.9650,0.9650,99.2,0.0100,1.04,3914,11305,15219,-0.4857,182,DOWN,YES,+0.0350
2026-02-06T11:00:00,SOL15m,2026-02-06T11:11:00.261000,DOWN,0.0250,0.9750,0.9750,239.7,0.0100,1.03,3035,9469,12504,-0.5146,208,DOWN,YES,+0.0250
2026-02-06T11:15:00,SOL15m,2026-02-06T11:26:00.956000,DOWN,0.0105,0.9895,0.9895,239.0,0.0010,0.10,3309,5252,8561,-0.2270,237,DOWN,YES,+0.0105
2026-02-06T11:30:00,SOL15m,2026-02-06T11:41:00.989000,UP,0.9895,0.9895,0.9895,239.0,0.0010,0.10,4971,4204,9175,0.0837,240,UP,YES,+0.0105
2026-02-06T12:00:00,SOL15m,2026-02-06T12:14:04.153000,DOWN,0.0450,0.9550,0.9550,55.8,0.0100,1.05,4357,15901,20258,-0.5698,197,DOWN,YES,+0.0450
2026-02-06T12:15:00,SOL15m,2026-02-06T12:28:44.272000,UP,0.9550,0.9550,0.9550,75.7,0.0100,1.05,19055,5373,24428,0.5601,167,UP,YES,+0.0450
2026-02-06T12:30:00,SOL15m,2026-02-06T12:42:25.442000,UP,0.9550,0.9550,0.9550,154.6,0.0100,1.05,16257,9687,25944,0.2533,169,UP,YES,+0.0450
2026-02-06T13:00:00,SOL15m,2026-02-06T13:11:53.043000,UP,0.9550,0.9550,0.9550,187.0,0.0100,1.05,18425,5808,24233,0.5207,166,UP,YES,+0.0450
2026-02-06T13:15:00,SOL15m,2026-02-06T13:26:17.243000,UP,0.9550,0.9550,0.9550,222.8,0.0100,1.05,18264,12137,30401,0.2015,169,UP,YES,+0.0450
2026-02-06T13:30:00,SOL15m,2026-02-06T13:42:11.552000,UP,0.9550,0.9550,0.9550,168.4,0.0100,1.05,18644,8546,27189,0.3714,162,UP,YES,+0.0450
2026-02-06T13:45:00,SOL15m,2026-02-06T13:57:49.376000,DOWN,0.0450,0.9550,0.9550,130.6,0.0100,1.05,9848,17587,27434,-0.2821,941,DOWN,YES,+0.0450
2026-02-06T14:00:00,SOL15m,2026-02-06T14:11:25.593000,UP,0.9550,0.9550,0.9550,214.4,0.0100,1.05,19440,12797,32237,0.2061,180,UP,YES,+0.0450
2026-02-06T14:15:00,SOL15m,2026-02-06T14:26:00.698000,UP,0.9750,0.9750,0.9750,239.3,0.0100,1.03,20056,6797,26853,0.4938,167,UP,YES,+0.0250
2026-02-06T14:30:00,SOL15m,2026-02-06T14:42:56.146000,DOWN,0.0400,0.9600,0.9600,123.9,0.0200,2.08,7781,19379,27160,-0.4270,182,DOWN,YES,+0.0400
2026-02-06T14:45:00,SOL15m,2026-02-06T14:58:49.882000,DOWN,0.0450,0.9550,0.9550,70.1,0.0100,1.05,6096,18596,24692,-0.5062,167,DOWN,YES,+0.0450
2026-02-06T15:00:00,SOL15m,2026-02-06T15:11:00.283000,DOWN,0.0065,0.9935,0.9935,239.7,0.0070,0.70,1231,6443,7675,-0.6791,270,DOWN,YES,+0.0065
2026-02-06T15:15:00,SOL15m,2026-02-06T15:26:04.651000,DOWN,0.0350,0.9650,0.9650,235.3,0.0100,1.04,10736,18727,29463,-0.2712,236,DOWN,YES,+0.0350
2026-02-06T15:30:00,SOL15m,2026-02-06T15:41:00.564000,UP,0.9850,0.9850,0.9850,239.4,0.0100,1.02,5762,5617,11379,0.0127,184,UP,YES,+0.0150
2026-02-06T15:45:00,SOL15m,2026-02-06T15:57:10.848000,DOWN,0.0350,0.9650,0.9650,169.2,0.0100,1.04,15080,18778,33858,-0.1092,185,DOWN,YES,+0.0350
2026-02-06T16:00:00,SOL15m,2026-02-06T16:13:26.490000,DOWN,0.0450,0.9550,0.9550,93.5,0.0100,1.05,3351,17452,20802,-0.6778,176,DOWN,YES,+0.0450
2026-02-06T16:15:00,SOL15m,2026-02-06T16:26:00.241000,UP,0.9650,0.9650,0.9650,239.8,0.0100,1.04,20541,4988,25529,0.6092,207,UP,YES,+0.0350
2026-02-06T16:30:00,SOL15m,2026-02-06T16:42:23.206000,UP,0.9750,0.9750,0.9750,156.8,0.0100,1.03,8556,4134,12690,0.3485,162,UP,YES,+0.0250
2026-02-06T16:45:00,SOL15m,2026-02-06T16:56:44.910000,UP,0.9550,0.9550,0.9550,195.1,0.0100,1.05,19226,13135,32361,0.1882,218,UP,YES,+0.0450
2026-02-06T17:00:00,SOL15m,2026-02-06T17:13:00.164000,DOWN,0.0450,0.9550,0.9550,119.8,0.0100,1.05,5719,13642,19361,-0.4092,180,DOWN,YES,+0.0450
2026-02-06T17:15:00,SOL15m,2026-02-06T17:26:50.929000,UP,0.9550,0.9550,0.9550,189.1,0.0100,1.05,18806,9154,27960,0.3452,263,UP,YES,+0.0450
2026-02-06T17:45:00,SOL15m,2026-02-06T17:56:10.183000,DOWN,0.0500,0.9500,0.9500,229.8,0.0200,2.11,6522,10464,16986,-0.2321,162,DOWN,YES,+0.0500
2026-02-06T18:00:00,SOL15m,2026-02-06T18:14:07.296000,UP,0.9600,0.9600,0.9600,52.7,0.0200,2.08,13742,3681,17423,0.5774,288,UP,YES,+0.0400
2026-02-06T18:15:00,SOL15m,2026-02-06T18:26:00.731000,UP,0.9900,0.9900,0.9900,239.3,0.0000,0.00,5623,0,5623,1.0000,194,UP,YES,+0.0100
2026-02-06T18:30:00,SOL15m,2026-02-06T18:44:27.878000,DOWN,0.0300,0.9700,0.9700,32.1,0.0200,2.06,2557,2637,5194,-0.0153,170,DOWN,YES,+0.0300
2026-02-06T18:45:00,SOL15m,2026-02-06T18:57:13.610000,UP,0.9600,0.9600,0.9600,166.4,0.0200,2.08,4670,4572,9242,0.0106,186,UP,YES,+0.0400
2026-02-06T19:00:00,SOL15m,2026-02-06T19:11:00.567000,UP,0.9850,0.9850,0.9850,239.4,0.0100,1.02,6086,3185,9271,0.3130,170,UP,YES,+0.0150
2026-02-06T19:15:00,SOL15m,2026-02-06T19:26:00.319000,UP,0.9750,0.9750,0.9750,239.7,0.0100,1.03,5415,3711,9126,0.1868,156,UP,YES,+0.0250
2026-02-06T19:30:00,SOL15m,2026-02-06T19:41:00.168000,UP,0.9850,0.9850,0.9850,239.8,0.0100,1.02,4633,4056,8690,0.0664,161,UP,YES,+0.0150
2026-02-06T20:00:00,SOL15m,2026-02-06T20:11:00.194000,DOWN,0.0350,0.9650,0.9650,239.8,0.0100,1.04,4762,6106,10868,-0.1236,184,DOWN,YES,+0.0350
2026-02-06T20:15:00,SOL15m,2026-02-06T20:26:00.258000,DOWN,0.0140,0.9860,0.9860,239.7,0.0080,0.81,2582,5633,8215,-0.3714,168,DOWN,YES,+0.0140
2026-02-06T20:30:00,SOL15m,2026-02-06T20:41:05.863000,UP,0.9750,0.9750,0.9750,234.1,0.0100,1.03,6231,5013,11244,0.1083,169,UP,YES,+0.0250
2026-02-06T20:45:00,SOL15m,2026-02-06T20:57:00.636000,DOWN,0.0450,0.9550,0.9550,179.4,0.0100,1.05,3883,4345,8228,-0.0561,172,DOWN,YES,+0.0450
2026-02-06T21:00:00,SOL15m,2026-02-06T21:11:00.589000,DOWN,0.0350,0.9650,0.9650,239.4,0.0100,1.04,2584,4829,7412,-0.3029,188,DOWN,YES,+0.0350
2026-02-06T21:15:00,SOL15m,2026-02-06T21:27:19.944000,DOWN,0.0350,0.9650,0.9650,160.1,0.0100,1.04,4623,5540,10164,-0.0902,284,DOWN,YES,+0.0350
2026-02-06T21:45:00,SOL15m,2026-02-06T21:56:00.741000,UP,0.9830,0.9830,0.9830,239.3,0.0040,0.41,6074,2524,8597,0.4129,178,UP,YES,+0.0170
2026-02-06T22:00:00,SOL15m,2026-02-06T22:11:00.613000,DOWN,0.0250,0.9750,0.9750,239.4,0.0100,1.03,4757,5651,10408,-0.0859,166,DOWN,YES,+0.0250
2026-02-06T22:15:00,SOL15m,2026-02-06T22:26:00.680000,UP,0.9750,0.9750,0.9750,239.3,0.0100,1.03,4907,3659,8566,0.1457,206,UP,YES,+0.0250
2026-02-06T22:30:00,SOL15m,2026-02-06T22:41:00.120000,UP,0.9850,0.9850,0.9850,239.9,0.0100,1.02,6188,879,7067,0.7512,185,UP,YES,+0.0150
2026-02-06T22:45:00,SOL15m,2026-02-06T22:56:13.483000,UP,0.9850,0.9850,0.9850,226.5,0.0100,1.02,5462,5455,10918,0.0006,169,UP,YES,+0.0150
2026-02-06T23:15:00,SOL15m,2026-02-06T23:26:00.038000,UP,0.9750,0.9750,0.9750,240.0,0.0100,1.03,13853,4151,18003,0.5389,172,UP,YES,+0.0250
2026-02-06T23:30:00,SOL15m,2026-02-06T23:44:15.237000,DOWN,0.0500,0.9500,0.9500,44.8,0.0200,2.11,2677,2694,5371,-0.0031,159,DOWN,YES,+0.0500
2026-02-07T00:00:00,SOL15m,2026-02-07T00:11:00.829000,UP,0.9850,0.9850,0.9850,239.2,0.0100,1.02,6471,3320,9791,0.3218,198,UP,YES,+0.0150
2026-02-07T00:15:00,SOL15m,2026-02-07T00:27:18.386000,UP,0.9500,0.9500,0.9500,161.6,0.0200,2.11,13858,5568,19426,0.4268,163,UP,YES,+0.0500
2026-02-07T00:30:00,SOL15m,2026-02-07T00:41:10.970000,DOWN,0.0450,0.9550,0.9550,229.0,0.0100,1.05,7913,12294,20207,-0.2168,229,DOWN,YES,+0.0450
2026-02-07T00:45:00,SOL15m,2026-02-07T00:56:43.758000,DOWN,0.0450,0.9550,0.9550,196.2,0.0100,1.05,7597,12527,20124,-0.2450,152,DOWN,YES,+0.0450
2026-02-07T01:00:00,SOL15m,2026-02-07T01:11:18.521000,UP,0.9650,0.9650,0.9650,221.5,0.0100,1.04,12217,4648,16865,0.4488,155,UP,YES,+0.0350
2026-02-07T01:15:00,SOL15m,2026-02-07T01:26:31.586000,DOWN,0.0450,0.9550,0.9550,208.4,0.0100,1.05,6772,13898,20670,-0.3448,152,DOWN,YES,+0.0450
2026-02-07T01:30:00,SOL15m,2026-02-07T01:41:13.262000,DOWN,0.0450,0.9550,0.9550,226.7,0.0100,1.05,9106,14162,23267,-0.2173,154,DOWN,YES,+0.0450
2026-02-07T01:45:00,SOL15m,2026-02-07T01:58:38.899000,UP,0.9550,0.9550,0.9550,81.1,0.0100,1.05,4211,3575,7786,0.0817,158,UP,YES,+0.0450
2026-02-07T02:00:00,SOL15m,2026-02-07T02:11:08.755000,UP,0.9550,0.9550,0.9550,231.2,0.0100,1.05,5741,4646,10387,0.1054,152,UP,YES,+0.0450
2026-02-07T02:15:00,SOL15m,2026-02-07T02:29:19.959000,DOWN,0.0200,0.9800,0.9800,40.0,0.0200,2.04,1680,1717,3396,-0.0108,241,DOWN,YES,+0.0200
2026-02-07T02:45:00,SOL15m,2026-02-07T02:56:00.475000,DOWN,0.0350,0.9650,0.9650,239.5,0.0100,1.04,5009,13231,18240,-0.4508,157,DOWN,YES,+0.0350
2026-02-07T03:00:00,SOL15m,2026-02-07T03:11:05.319000,UP,0.9550,0.9550,0.9550,234.7,0.0100,1.05,13568,6643,20211,0.3426,155,UP,YES,+0.0450
2026-02-07T03:30:00,SOL15m,2026-02-07T03:43:44.665000,DOWN,0.0450,0.9550,0.9550,75.3,0.0300,3.14,3567,8289,11856,-0.3983,158,DOWN,YES,+0.0450
2026-02-07T03:45:00,SOL15m,2026-02-07T03:56:00.975000,DOWN,0.0150,0.9850,0.9850,239.0,0.0100,1.02,1261,5012,6273,-0.5981,229,DOWN,YES,+0.0150
2026-02-07T04:00:00,SOL15m,2026-02-07T04:11:00.519000,DOWN,0.0150,0.9850,0.9850,239.5,0.0100,1.02,2673,5454,8126,-0.3422,149,DOWN,YES,+0.0150
2026-02-07T04:30:00,SOL15m,2026-02-07T04:41:00.442000,UP,0.9750,0.9750,0.9750,239.6,0.0100,1.03,19140,4586,23726,0.6135,154,UP,YES,+0.0250
2026-02-07T04:45:00,SOL15m,2026-02-07T04:56:00.411000,DOWN,0.0450,0.9550,0.9550,239.6,0.0100,1.05,5547,13301,18849,-0.4114,155,DOWN,YES,+0.0450
2026-02-07T05:30:00,SOL15m,2026-02-07T05:43:15.945000,UP,0.9550,0.9550,0.9550,104.1,0.0100,1.05,16623,4055,20678,0.6078,276,UP,YES,+0.0450
2026-02-07T05:45:00,SOL15m,2026-02-07T05:56:00.431000,UP,0.9650,0.9650,0.9650,239.6,0.0100,1.04,6564,5442,12006,0.0935,155,UP,YES,+0.0350
2026-02-07T06:00:00,SOL15m,2026-02-07T06:12:32.175000,UP,0.9550,0.9550,0.9550,147.8,0.0100,1.05,13868,6379,20247,0.3699,188,UP,YES,+0.0450
2026-02-07T06:15:00,SOL15m,2026-02-07T06:27:36.824000,DOWN,0.0450,0.9550,0.9550,143.2,0.0100,1.05,3338,12506,15844,-0.5786,165,DOWN,YES,+0.0450
2026-02-07T06:30:00,SOL15m,2026-02-07T06:41:02.825000,DOWN,0.0205,0.9795,0.9795,237.2,0.0010,0.10,5159,5181,10340,-0.0021,151,DOWN,YES,+0.0205
2026-02-07T06:45:00,SOL15m,2026-02-07T06:56:12.231000,UP,0.9600,0.9600,0.9600,227.8,0.0200,2.08,12079,8028,20108,0.2015,150,UP,YES,+0.0400
2026-02-07T07:00:00,SOL15m,2026-02-07T07:14:03.446000,DOWN,0.0350,0.9650,0.9650,56.6,0.0100,1.04,2624,8739,11363,-0.5381,161,DOWN,YES,+0.0350
2026-02-07T07:15:00,SOL15m,2026-02-07T07:26:05.061000,UP,0.9550,0.9550,0.9550,234.9,0.0100,1.05,6404,4832,11236,0.1399,166,UP,YES,+0.0450
2026-02-07T07:30:00,SOL15m,2026-02-07T07:41:00.613000,DOWN,0.0105,0.9895,0.9895,239.4,0.0010,0.10,2218,5688,7906,-0.4388,156,DOWN,YES,+0.0105
2026-02-07T07:45:00,SOL15m,2026-02-07T07:57:32.225000,UP,0.9550,0.9550,0.9550,147.8,0.0100,1.05,13376,4035,17411,0.5365,153,UP,YES,+0.0450
2026-02-07T08:00:00,SOL15m,2026-02-07T08:12:42.075000,DOWN,0.0450,0.9550,0.9550,137.9,0.0100,1.05,3594,12995,16589,-0.5667,167,DOWN,YES,+0.0450
2026-02-07T08:45:00,SOL15m,2026-02-07T08:56:00.189000,UP,0.9550,0.9550,0.9550,239.8,0.0100,1.05,10393,4764,15156,0.3714,156,UP,YES,+0.0450
2026-02-07T09:00:00,SOL15m,2026-02-07T09:12:13.503000,UP,0.9795,0.9795,0.9795,166.5,0.0190,1.94,4014,3765,7779,0.0320,282,UP,YES,+0.0205
2026-02-07T09:15:00,SOL15m,2026-02-07T09:28:16.311000,UP,0.9550,0.9550,0.9550,103.7,0.0100,1.05,12258,11434,23692,0.0348,156,UP,YES,+0.0450
2026-02-07T10:15:00,SOL15m,2026-02-07T10:28:19.112000,UP,0.9550,0.9550,0.9550,100.9,0.0100,1.05,12283,3069,15352,0.6001,157,UP,YES,+0.0450
2026-02-07T10:30:00,SOL15m,2026-02-07T10:41:00.499000,DOWN,0.0150,0.9850,0.9850,239.5,0.0100,1.02,581,4656,5238,-0.7780,154,DOWN,YES,+0.0150
2026-02-07T10:45:00,SOL15m,2026-02-07T10:56:18.296000,UP,0.9650,0.9650,0.9650,221.7,0.0100,1.04,4791,4781,9572,0.0010,156,UP,YES,+0.0350
2026-02-07T11:00:00,SOL15m,2026-02-07T11:11:09.522000,UP,0.9650,0.9650,0.9650,230.5,0.0100,1.04,3699,3507,7206,0.0266,168,UP,YES,+0.0350
